"exchange","symbol","fiscalQID","revenue","quarter","year","fiscalQ1"
"NYSE","VLO","FQ22016",18114,2,2016,"2016Q2"
"NYSE","VLO","FQ32016",18251,3,2016,"2016Q3"
"NYSE","VLO","FQ42016",19482,4,2016,"2016Q4"
"NYSE","VLO","FQ12017",20500,1,2017,"2017Q1"
"NYSE","VLP","FQ12013",23.478,1,2013,"2013Q1"
"NYSE","VLP","FQ22013",36.426,2,2013,"2013Q2"
"NYSE","VLP","FQ32013",32.012,3,2013,"2013Q3"
"NYSE","VLP","FQ42013",33.069,4,2013,"2013Q4"
"NYSE","VLP","FQ12014",29.489,1,2014,"2014Q1"
"NYSE","VLP","FQ22014",31.843,2,2014,"2014Q2"
"NYSE","VLP","FQ32014",33.666,3,2014,"2014Q3"
"NYSE","VLP","FQ42014",34.182,4,2014,"2014Q4"
"NYSE","VLP","FQ12015",41.886,1,2015,"2015Q1"
"NYSE","VLP","FQ22015",60.245,2,2015,"2015Q2"
"NYSE","VLP","FQ32015",62.037,3,2015,"2015Q3"
"NYSE","VLP","FQ42015",79.456,4,2015,"2015Q4"
"NYSE","VLP","FQ12016",78.767,1,2016,"2016Q1"
"NYSE","VLP","FQ22016",87.664,2,2016,"2016Q2"
"NYSE","VLP","FQ32016",92.04,3,2016,"2016Q3"
"NYSE","VLP","FQ42016",104.148,4,2016,"2016Q4"
"NYSE","VLP","FQ12017",105.816,1,2017,"2017Q1"
"NYSE","VLY","FQ12013",31.296,1,2013,"2013Q1"
"NYSE","VLY","FQ22013",32.894,2,2013,"2013Q2"
"NYSE","VLY","FQ32013",22.39,3,2013,"2013Q3"
"NYSE","VLY","FQ42013",27.721,4,2013,"2013Q4"
"NYSE","VLY","FQ12014",17.022,1,2014,"2014Q1"
"NYSE","VLY","FQ22014",6.732,2,2014,"2014Q2"
"NYSE","VLY","FQ32014",10.151,3,2014,"2014Q3"
"NYSE","VLY","FQ42014",19.515,4,2014,"2014Q4"
"NYSE","VLY","FQ12015",14.149,1,2015,"2015Q1"
"NYSE","VLY","FQ22015",15.689,2,2015,"2015Q2"
"NYSE","VLY","FQ32015",15.695,3,2015,"2015Q3"
"NYSE","VLY","FQ42015",10.957,4,2015,"2015Q4"
"NYSE","VLY","FQ12016",14.184,1,2016,"2016Q1"
"NYSE","VLY","FQ22016",16.618,2,2016,"2016Q2"
"NYSE","VLY","FQ32016",18.403,3,2016,"2016Q3"
"NYSE","VLY","FQ42016",19.276,4,2016,"2016Q4"
"NYSE","VLY","FQ12017",19.735,1,2017,"2017Q1"
"NYSE","VMC","FQ12013",538.162,1,2013,"2013Q1"
"NYSE","VMC","FQ22013",738.733,2,2013,"2013Q2"
"NYSE","VMC","FQ32013",813.568,3,2013,"2013Q3"
"NYSE","VMC","FQ42013",680.246,4,2013,"2013Q4"
"NYSE","VMC","FQ12014",574.42,1,2014,"2014Q1"
"NYSE","VMC","FQ22014",791.143,2,2014,"2014Q2"
"NYSE","VMC","FQ32014",873.579,3,2014,"2014Q3"
"NYSE","VMC","FQ42014",755.027,4,2014,"2014Q4"
"NYSE","VMC","FQ12015",631.293,1,2015,"2015Q1"
"NYSE","VMC","FQ22015",895.143,2,2015,"2015Q2"
"NYSE","VMC","FQ32015",1038.46,3,2015,"2015Q3"
"NYSE","VMC","FQ42015",857.285,4,2015,"2015Q4"
"NYSE","VMC","FQ12016",754.728,1,2016,"2016Q1"
"NYSE","VMC","FQ22016",956.825,2,2016,"2016Q2"
"NYSE","VMC","FQ32016",1008.14,3,2016,"2016Q3"
"NYSE","VMC","FQ42016",872.974,4,2016,"2016Q4"
"NYSE","VMC","FQ12017",787.328,1,2017,"2017Q1"
"NYSE","VMI","FQ12013",819.63,1,2013,"2013Q1"
"NYSE","VMI","FQ22013",878.659,2,2013,"2013Q2"
"NYSE","VMI","FQ32013",778.032,3,2013,"2013Q3"
"NYSE","VMI","FQ42013",827.89,4,2013,"2013Q4"
"NYSE","VMI","FQ12014",751.74,1,2014,"2014Q1"
"NYSE","VMI","FQ22014",842.599,2,2014,"2014Q2"
"NYSE","VMI","FQ32014",765.668,3,2014,"2014Q3"
"NYSE","VMI","FQ42014",763.136,4,2014,"2014Q4"
"NYSE","VMI","FQ12015",670.398,1,2015,"2015Q1"
"NYSE","VMI","FQ22015",682.123,2,2015,"2015Q2"
"NYSE","VMI","FQ32015",632.575,3,2015,"2015Q3"
"NYSE","VMI","FQ42015",633.828,4,2015,"2015Q4"
"NYSE","VMI","FQ12016",596.605,1,2016,"2016Q1"
"NYSE","VMI","FQ22016",640.249,2,2016,"2016Q2"
"NYSE","VMI","FQ32016",610.247,3,2016,"2016Q3"
"NYSE","VMI","FQ42016",674.575,4,2016,"2016Q4"
"NYSE","VMI","FQ12017",637.473,1,2017,"2017Q1"
"NYSE","VMW","FQ12013",1191,1,2013,"2013Q1"
"NYSE","VMW","FQ22013",1243,2,2013,"2013Q2"
"NYSE","VMW","FQ32013",1289,3,2013,"2013Q3"
"NYSE","VMW","FQ42013",1483,4,2013,"2013Q4"
"NYSE","VMW","FQ12014",1360,1,2014,"2014Q1"
"NYSE","VMW","FQ22014",1457,2,2014,"2014Q2"
"NYSE","VMW","FQ32014",1515,3,2014,"2014Q3"
"NYSE","VMW","FQ42014",1702,4,2014,"2014Q4"
"NYSE","VMW","FQ12015",1511,1,2015,"2015Q1"
"NYSE","VMW","FQ22015",1597,2,2015,"2015Q2"
"NYSE","VMW","FQ32015",1672,3,2015,"2015Q3"
"NYSE","VMW","FQ42015",1868,4,2015,"2015Q4"
"NYSE","VMW","FQ12016",1589,1,2016,"2016Q1"
"NYSE","VMW","FQ22016",1693,2,2016,"2016Q2"
"NYSE","VMW","FQ32016",1778,3,2016,"2016Q3"
"NYSE","VMW","FQ42016",2033,4,2016,"2016Q4"
"NYSE","VMW","FQ12018",1736,1,2018,"2018Q1"
"NasdaqGM","VNDA","FQ12013",8.068,1,2013,"2013Q1"
"NasdaqGM","VNDA","FQ22013",8.319,2,2013,"2013Q2"
"NasdaqGM","VNDA","FQ32013",8.709,3,2013,"2013Q3"
"NasdaqGM","VNDA","FQ42013",8.783,4,2013,"2013Q4"
"NasdaqGM","VNDA","FQ12014",9.143,1,2014,"2014Q1"
"NasdaqGM","VNDA","FQ22014",10.862,2,2014,"2014Q2"
"NasdaqGM","VNDA","FQ32014",14.782,3,2014,"2014Q3"
"NasdaqGM","VNDA","FQ42014",15.369,4,2014,"2014Q4"
"NasdaqGM","VNDA","FQ12015",22.15,1,2015,"2015Q1"
"NasdaqGM","VNDA","FQ22015",27.582,2,2015,"2015Q2"
"NasdaqGM","VNDA","FQ32015",28.344,3,2015,"2015Q3"
"NasdaqGM","VNDA","FQ42015",31.849,4,2015,"2015Q4"
"NasdaqGM","VNDA","FQ12016",33.262,1,2016,"2016Q1"
"NasdaqGM","VNDA","FQ22016",36.029,2,2016,"2016Q2"
"NasdaqGM","VNDA","FQ32016",38.482,3,2016,"2016Q3"
"NasdaqGM","VNDA","FQ42016",38.244,4,2016,"2016Q4"
"NasdaqGM","VNDA","FQ12017",37.415,1,2017,"2017Q1"
"NasdaqGS","VNET","FQ12013",70.102,1,2013,"2013Q1"
"NasdaqGS","VNET","FQ22013",76.69907,2,2013,"2013Q2"
"NasdaqGS","VNET","FQ32013",83.97236,3,2013,"2013Q3"
"NasdaqGS","VNET","FQ42013",90.16799,4,2013,"2013Q4"
"NasdaqGS","VNET","FQ12014",94.25991,1,2014,"2014Q1"
"NasdaqGS","VNET","FQ22014",105.81603,2,2014,"2014Q2"
"NasdaqGS","VNET","FQ32014",126.82659,3,2014,"2014Q3"
"NasdaqGS","VNET","FQ42014",137.68301,4,2014,"2014Q4"
"NasdaqGS","VNET","FQ12015",138.73812,1,2015,"2015Q1"
"NasdaqGS","VNET","FQ22015",139.79308,2,2015,"2015Q2"
"NasdaqGS","VNET","FQ32015",145.3711,3,2015,"2015Q3"
"NasdaqGS","VNET","FQ42015",151.46446,4,2015,"2015Q4"
"NasdaqGS","VNET","FQ12016",133.59652,1,2016,"2016Q1"
"NasdaqGS","VNET","FQ22016",137.03159,2,2016,"2016Q2"
"NasdaqGS","VNET","FQ32016",145.14357,3,2016,"2016Q3"
"NasdaqGS","VNET","FQ42016",129.71268,4,2016,"2016Q4"
"NasdaqGS","VNET","FQ12017",125.21996,1,2017,"2017Q1"
"NasdaqGS","VNOM","FQ12014",15.853,1,2014,"2014Q1"
"NasdaqGS","VNOM","FQ22014",17.249,2,2014,"2014Q2"
"NasdaqGS","VNOM","FQ32014",22.767,3,2014,"2014Q3"
"NasdaqGS","VNOM","FQ42014",21.898,4,2014,"2014Q4"
"NasdaqGS","VNOM","FQ12015",16.545,1,2015,"2015Q1"
"NasdaqGS","VNOM","FQ22015",19.619,2,2015,"2015Q2"
"NasdaqGS","VNOM","FQ32015",18.777,3,2015,"2015Q3"
"NasdaqGS","VNOM","FQ42015",19.918,4,2015,"2015Q4"
"NasdaqGS","VNOM","FQ12016",14.194,1,2016,"2016Q1"
"NasdaqGS","VNOM","FQ22016",17.032,2,2016,"2016Q2"
"NasdaqGS","VNOM","FQ32016",19.997,3,2016,"2016Q3"
"NasdaqGS","VNOM","FQ42016",27.923,4,2016,"2016Q4"
"NasdaqGS","VNOM","FQ12017",33.652,1,2017,"2017Q1"
"AMEX","VNRX","FQ32014",0.01479,3,2014,"2014Q3"
"AMEX","VNRX","FQ42014",-0.01479,4,2014,"2014Q4"
